75,9,5,1
75,10,1,0
75,11,2,0
75,12,3,0
75,13,4,0
75,14,5,0
75,15,5,1
75,16,1,0
75,17,2,1
75,18,1,1
75,19,1,0
75,20,2,0
75,21,3,0
75,22,4,1
75,23,1,1
75,24,1,0
76,1,4,1
76,2,1,0
76,3,2,0
76,4,3,0
76,5,4,0
76,6,5,1
76,7,1,0
76,8,2,1
76,9,1,0
76,10,2,0
76,11,3,1
76,12,1,0
76,13,2,0
76,14,3,0
76,15,4,1
76,16,1,0
76,17,2,1
76,18,1,0
76,19,2,0
76,20,3,1
76,21,1,0
76,22,2,0
76,23,3,1
76,24,1,1
77,1,3,0
77,2,4,1
77,3,1,0
77,4,2,0
77,5,3,0
77,6,4,0
77,7,5,1
77,8,1,0
77,9,2,0
77,10,3,0
77,11,4,1
77,12,1,0
77,13,2,1
77,14,1,1
77,15,1,0
77,16,2,1
77,17,1,0
77,18,2,0
77,19,3,0
77,20,4,1
77,21,1,0
77,22,2,1
77,23,1,0
77,24,2,0
78,1,3,0
78,2,4,1
78,3,1,0
78,4,2,0
78,5,3,0
78,6,4,1
78,7,1,0
78,8,2,0
78,9,3,0
78,10,4,0
78,11,5,1
78,12,1,0
78,13,2,0
78,14,3,1
78,15,1,0
78,16,2,0
78,17,3,1
78,18,1,0
78,19,2,1
78,20,1,1
78,21,1,0
78,22,2,0
78,23,3,0
78,24,4,1
79,1,4,1
79,2,1,0
79,3,2,0
79,4,3,1
79,5,1,0
79,6,2,0
79,7,3,1
79,8,1,0
79,9,2,1
79,10,1,1
79,11,1,1
79,12,1,0
79,13,2,0
79,14,3,1
79,15,1,1
79,16,1,0
79,17,2,0
79,18,3,1
79,19,1,0
79,20,2,0
79,21,3,0
79,22,4,0
79,23,5,1
79,24,1,0
80,1,2,0
80,2,3,0
80,3,4,1
80,4,1,0
80,5,2,0
80,6,3,0
80,7,4,1
80,8,1,0
80,9,2,0
80,10,3,1
80,11,1,0
80,12,2,0
80,13,3,1
80,14,1,0
80,15,2,1
80,16,1,0
80,17,2,0
80,18,3,1
80,19,1,0
80,20,2,0
80,21,3,1
80,22,1,0
80,23,2,1
80,24,1,0
81,1,2,0
81,2,3,1
81,3,1,1
81,4,1,0
81,5,2,0
81,6,3,0
81,7,4,1
81,8,1,0
81,9,2,0
81,10,3,0
81,11,4,1
81,12,1,1
81,13,1,1
81,14,1,0
81,15,2,0
81,16,3,1
81,17,1,0
81,18,2,0
81,19,3,1
81,20,1,1
81,21,1,1
81,22,1,0
81,23,2,0
81,24,3,0
82,1,3,1
82,2,1,0
82,3,2,0
82,4,3,1
82,5,1,0
82,6,2,0
82,7,3,0
82,8,4,1
82,9,1,1
82,10,1,0
82,11,2,1
82,12,1,0
82,13,2,0
82,14,3,0
82,15,4,0
82,16,5,1
82,17,1,0
82,18,2,0
82,19,3,0
82,20,4,1
82,21,1,0
82,22,2,0
82,23,3,1
82,24,1,0
83,1,4,0
83,2,5,1
83,3,1,1
83,4,1,0
83,5,2,0
83,6,3,0
83,7,4,1
83,8,1,0
83,9,2,1
83,10,1,1
83,11,1,0
83,12,2,0
83,13,3,1
83,14,1,0
83,15,2,0
83,16,3,1
83,17,1,0
83,18,2,1
83,19,1,0
83,20,2,1
83,21,1,0
83,22,2,1
83,23,1,1
83,24,1,0
84,1,5,0
84,2,5,1
84,3,1,0
84,4,2,0
84,5,3,0
84,6,4,1
84,7,1,0
84,8,2,0
84,9,3,1
84,10,1,0
84,11,2,0
84,12,3,1
84,13,1,0
84,14,2,0
84,15,3,1
84,16,1,0
84,17,2,1
84,18,1,0
84,19,2,1
84,20,1,1
84,21,1,0
84,22,2,0
84,23,3,1
84,24,1,0
85,1,2,0
85,2,3,1
85,3,1,0
85,4,2,0
85,5,3,1
85,6,1,0
85,7,2,0
85,8,3,1
85,9,1,0
85,10,2,0
85,11,3,1
85,12,1,0
85,13,2,0
85,14,3,0
85,15,4,1
85,16,1,0
85,17,2,1
85,18,1,1
85,19,1,0
85,20,2,1
85,21,1,0
85,22,2,1
85,23,1,0
85,24,2,1
86,1,3,1
86,2,1,1
86,3,1,1
86,4,1,0
86,5,2,0
86,6,3,1
86,7,1,0
86,8,2,0
86,9,3,0
86,10,4,1
86,11,1,0
86,12,2,0
86,13,3,1
86,14,1,1
86,15,1,0
86,16,2,0
86,17,3,0
86,18,4,0
86,19,5,1
86,20,1,0
86,21,2,0
86,22,3,1
86,23,1,0
86,24,2,0
87,1,5,1
87,2,1,0
87,3,2,1
87,4,1,0
87,5,2,0
87,6,3,0
87,7,4,1
87,8,1,0
87,9,2,0
87,10,3,1
87,11,1,0
87,12,2,0
87,13,3,1
87,14,1,0
87,15,2,1
87,16,1,1
87,17,1,0
87,18,2,0
87,19,3,1
87,20,1,0
87,21,2,0
87,22,3,1
87,23,1,1
87,24,1,0
88,1,1,0
88,2,2,0
88,3,3,1
88,4,1,0
88,5,2,0
88,6,3,1
88,7,1,0
88,8,2,0
88,9,3,1
88,10,1,0
88,11,2,1
88,12,1,0
88,13,2,1
88,14,1,0
88,15,2,1
88,16,1,0
88,17,2,0
88,18,3,1
88,19,1,0
88,20,2,0
88,21,3,0
88,22,4,1
88,23,1,1
88,24,1,0
89,1,5,1
89,2,1,0
89,3,2,0
89,4,3,1
89,5,1,0
89,6,2,0
89,7,3,1
89,8,1,0
89,9,2,0
89,10,3,1
89,11,1,0
89,12,2,0
89,13,3,1
89,14,1,0
89,15,2,0
89,16,3,0
89,17,4,0
89,18,5,0
89,19,5,1
89,20,1,1
89,21,1,0
89,22,2,1
89,23,1,0
89,24,2,0
90,1,5,0
90,2,5,1
90,3,1,0
90,4,2,0
90,5,3,0
90,6,4,1
90,7,1,0
90,8,2,0
90,9,3,1
90,10,1,0
90,11,2,1
90,12,1,1
90,13,1,0
90,14,2,1
90,15,1,1
90,16,1,0
90,17,2,1
90,18,1,0
90,19,2,0
90,20,3,1
90,21,1,0
90,22,2,0
90,23,3,1
90,24,1,0
91,1,4,1
91,2,1,0
91,3,2,1
91,4,1,0
91,5,2,0
91,6,3,0
91,7,4,1
91,8,1,1
91,9,1,0
91,10,2,0
91,11,3,0
91,12,4,1
91,13,1,1
91,14,1,0
91,15,2,0
91,16,3,1
91,17,1,0
91,18,2,0
91,19,3,0
91,20,4,0
91,21,5,1
91,22,1,0
91,23,2,0
91,24,3,0
92,1,3,0
92,2,4,1
92,3,1,0
92,4,2,0
92,5,3,1
92,6,1,0
92,7,2,0
92,8,3,1
92,9,1,1
92,10,1,0
92,11,2,0
92,12,3,1
92,13,1,0
92,14,2,0
92,15,3,1
92,16,1,0
92,17,2,0
92,18,3,1
92,19,1,0
92,20,2,0
92,21,3,1
92,22,1,0
92,23,2,0
92,24,3,1
93,1,4,0
93,2,5,0
93,3,5,1
93,4,1,1
93,5,1,1
93,6,1,0
93,7,2,1
93,8,1,0
93,9,2,0
93,10,3,0
93,11,4,1
93,12,1,0
93,13,2,0
93,14,3,1
93,15,1,0
93,16,2,0
93,17,3,0
93,18,4,0
93,19,5,1
93,20,1,0
93,21,2,0
93,22,3,0
93,23,4,1
93,24,1,0
94,1,2,0
94,2,3,1
94,3,1,0
94,4,2,0
94,5,3,0
94,6,4,0
94,7,5,1
94,8,1,0
94,9,2,0
94,10,3,1
94,11,1,0
94,12,2,0
94,13,3,1
94,14,1,0
94,15,2,0
94,16,3,1
94,17,1,0
94,18,2,0
94,19,3,0
94,20,4,1
94,21,1,1
94,22,1,0
94,23,2,1
94,24,1,0
95,1,2,0
95,2,3,0
95,3,4,0
95,4,5,1
95,5,1,0
95,6,2,1
95,7,1,0
95,8,2,1
95,9,1,0
95,10,2,0
95,11,3,1
95,12,1,0
95,13,2,0
95,14,3,1
95,15,1,0
95,16,2,0
95,17,3,0
95,18,4,1
95,19,1,0
95,20,2,0
95,21,3,0
95,22,4,1
95,23,1,0
95,24,2,0
96,1,3,1
96,2,1,0
96,3,2,0
96,4,3,1
96,5,1,0
96,6,2,0
96,7,3,1
96,8,1,1
96,9,1,0
96,10,2,0
96,11,3,0
96,12,4,0
96,13,5,1
96,14,1,0
96,15,2,0
96,16,3,1
96,17,1,0
96,18,2,1
96,19,1,0
96,20,2,1
96,21,1,0
96,22,2,0
96,23,3,0
96,24,4,1
97,1,4,0
97,2,5,1
97,3,1,0
97,4,2,1
97,5,1,0
97,6,2,0
97,7,3,1
97,8,1,1
97,9,1,0
97,10,2,0
97,11,3,0
97,12,4,1
97,13,1,1
97,14,1,1
97,15,1,1
97,16,1,0
97,17,2,1
97,18,1,0
97,19,2,0
97,20,3,1
97,21,1,0
97,22,2,1
97,23,1,0
97,24,2,0
98,1,4,1
98,2,1,0
98,3,2,0
98,4,3,0
98,5,4,1
98,6,1,0
98,7,2,0
98,8,3,1
98,9,1,0
98,10,2,0
98,11,3,0
98,12,4,0
98,13,5,1
98,14,1,0
98,15,2,0
98,16,3,0
98,17,4,0
98,18,5,1
98,19,1,0
98,20,2,0
98,21,3,0
98,22,4,1
98,23,1,1
98,24,1,0
99,1,2,0
99,2,3,1
99,3,1,0
99,4,2,0
99,5,3,1
99,6,1,0
99,7,2,0
99,8,3,0
99,9,4,1
99,10,1,0
99,11,2,0
99,12,3,1
99,13,1,0
99,14,2,0
99,15,3,1
99,16,1,0
99,17,2,0
99,18,3,0
99,19,4,1
99,20,1,0
99,21,2,0
99,22,3,1
99,23,1,0
99,24,2,1
100,1,4,1
100,2,1,0
100,3,2,1
100,4,1,0
100,5,2,0
100,6,3,0
100,7,4,1
100,8,1,0
100,9,2,1
100,10,1,0
100,11,2,1
100,12,1,1
100,13,1,0
100,14,2,0
100,15,3,1
100,16,1,1
100,17,1,0
100,18,2,0
100,19,3,1
100,20,1,0
100,21,2,0
100,22,3,0
100,23,4,0
100,24,5,1
